date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all,age_group_type
202108,40 - 49,partially_vaccinated,0,0,18014,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,40 - 49,not_vaccinated,0,3,1178687,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,40 - 49,unknown,1,4,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,50 - 59,fully_vaccinated,0,0,22280,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,50 - 59,partially_vaccinated,0,0,30588,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,50 - 59,not_vaccinated,0,3,1253578,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,50 - 59,unknown,1,9,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,60 - 69,fully_vaccinated,0,0,23415,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,60 - 69,partially_vaccinated,0,0,33131,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,60 - 69,not_vaccinated,1,20,939655,0.11,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,60 - 69,unknown,4,36,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,70 - 79,fully_vaccinated,1,1,75307,1.33,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,70 - 79,partially_vaccinated,1,4,77546,1.29,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,70 - 79,not_vaccinated,7,53,595042,1.18,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,70 - 79,unknown,8,61,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,80+,fully_vaccinated,2,3,110565,1.81,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,80+,partially_vaccinated,7,37,105633,6.63,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,80+,not_vaccinated,11,136,257398,4.27,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,80+,unknown,19,244,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,0 - 9,fully_vaccinated,0,0,19,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,0 - 9,partially_vaccinated,0,0,11,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,0 - 9,not_vaccinated,0,0,887658,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,10 - 19,fully_vaccinated,0,0,1072,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,10 - 19,partially_vaccinated,0,0,1048,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,10 - 19,not_vaccinated,0,0,860751,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,10 - 19,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,20 - 29,fully_vaccinated,0,0,8477,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,20 - 29,partially_vaccinated,0,0,8873,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,20 - 29,not_vaccinated,0,0,1014865,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,30 - 39,fully_vaccinated,0,0,13552,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,30 - 39,partially_vaccinated,0,0,13559,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,30 - 39,not_vaccinated,0,0,1232856,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,40 - 49,fully_vaccinated,0,0,18779,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,40 - 49,partially_vaccinated,0,0,17684,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,40 - 49,not_vaccinated,0,3,1174504,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,40 - 49,unknown,0,4,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,50 - 59,fully_vaccinated,0,0,29727,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,50 - 59,partially_vaccinated,0,0,30143,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,50 - 59,not_vaccinated,2,5,1246576,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,50 - 59,unknown,1,10,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,60 - 69,fully_vaccinated,0,0,31616,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,60 - 69,partially_vaccinated,0,0,33787,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,60 - 69,not_vaccinated,6,26,930798,0.64,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,60 - 69,unknown,2,38,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,70 - 79,fully_vaccinated,0,1,95203,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,70 - 79,partially_vaccinated,1,5,82415,1.21,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,70 - 79,not_vaccinated,3,56,570277,0.53,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,70 - 79,unknown,14,75,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,80+,fully_vaccinated,0,3,140730,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,80+,partially_vaccinated,1,38,98682,1.01,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,80+,not_vaccinated,15,151,234184,6.41,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,80+,unknown,20,264,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,0 - 9,fully_vaccinated,0,0,20,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,0 - 9,partially_vaccinated,0,0,13,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,0 - 9,not_vaccinated,0,0,887655,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,10 - 19,fully_vaccinated,0,0,1265,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,10 - 19,partially_vaccinated,0,0,1198,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,10 - 19,not_vaccinated,0,0,860408,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,10 - 19,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,20 - 29,fully_vaccinated,0,0,10003,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,20 - 29,partially_vaccinated,0,0,10298,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,20 - 29,not_vaccinated,0,0,1011914,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,30 - 39,fully_vaccinated,0,0,15801,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,30 - 39,partially_vaccinated,0,0,15665,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,30 - 39,not_vaccinated,0,0,1228501,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,40 - 49,fully_vaccinated,0,0,21798,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,40 - 49,partially_vaccinated,0,0,20429,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,40 - 49,not_vaccinated,0,3,1168740,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,40 - 49,unknown,0,4,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,50 - 59,fully_vaccinated,0,0,35123,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,50 - 59,partially_vaccinated,0,0,34211,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,50 - 59,not_vaccinated,3,8,1237112,0.24,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,50 - 59,unknown,0,10,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,60 - 69,fully_vaccinated,0,0,37682,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,60 - 69,partially_vaccinated,0,0,39744,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,60 - 69,not_vaccinated,6,32,918775,0.65,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,60 - 69,unknown,3,41,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,70 - 79,fully_vaccinated,0,1,112377,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,70 - 79,partially_vaccinated,0,5,94203,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,70 - 79,not_vaccinated,11,67,541315,2.03,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,70 - 79,unknown,12,87,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,80+,fully_vaccinated,3,6,166576,1.8,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,80+,partially_vaccinated,3,41,97801,3.07,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,80+,not_vaccinated,18,169,209219,8.6,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,80+,unknown,16,280,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,0 - 9,fully_vaccinated,0,0,22,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,0 - 9,partially_vaccinated,0,0,14,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,0 - 9,not_vaccinated,0,0,887652,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,10 - 19,fully_vaccinated,0,0,1610,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,10 - 19,partially_vaccinated,0,0,1154,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,10 - 19,not_vaccinated,0,0,860107,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,10 - 19,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,20 - 29,fully_vaccinated,0,0,12737,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,20 - 29,partially_vaccinated,0,0,9740,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,20 - 29,not_vaccinated,0,0,1009738,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,30 - 39,fully_vaccinated,0,0,20109,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,30 - 39,partially_vaccinated,0,0,15000,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,30 - 39,not_vaccinated,0,0,1224858,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,40 - 49,fully_vaccinated,0,0,27322,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,40 - 49,partially_vaccinated,0,0,20224,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,40 - 49,not_vaccinated,0,3,1163421,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,40 - 49,unknown,1,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,50 - 59,fully_vaccinated,0,0,44370,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,50 - 59,partially_vaccinated,0,0,34137,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,50 - 59,not_vaccinated,2,10,1227939,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,50 - 59,unknown,0,10,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,60 - 69,fully_vaccinated,0,0,46499,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,60 - 69,partially_vaccinated,0,0,45088,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,60 - 69,not_vaccinated,4,36,904614,0.44,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,60 - 69,unknown,6,47,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,70 - 79,fully_vaccinated,0,1,129180,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,70 - 79,partially_vaccinated,0,5,102836,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,70 - 79,not_vaccinated,7,74,515879,1.36,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,70 - 79,unknown,8,95,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,80+,fully_vaccinated,1,7,190966,0.52,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,80+,partially_vaccinated,6,47,90034,6.66,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,80+,not_vaccinated,9,178,192596,4.67,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,80+,unknown,18,298,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,0 - 9,fully_vaccinated,0,0,24,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,0 - 9,partially_vaccinated,0,0,13,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,0 - 9,not_vaccinated,0,0,887651,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,10 - 19,fully_vaccinated,0,0,1831,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,10 - 19,partially_vaccinated,0,0,1291,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,10 - 19,not_vaccinated,0,0,859749,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,10 - 19,unknown,1,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,20 - 29,fully_vaccinated,0,0,14949,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,20 - 29,partially_vaccinated,0,0,10683,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,20 - 29,not_vaccinated,0,0,1006583,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,30 - 39,fully_vaccinated,0,0,23553,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,30 - 39,partially_vaccinated,0,0,16336,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,30 - 39,not_vaccinated,0,0,1220078,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,40 - 49,fully_vaccinated,0,0,31959,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,40 - 49,partially_vaccinated,0,0,22468,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,40 - 49,not_vaccinated,0,3,1156540,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,40 - 49,unknown,0,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,50 - 59,fully_vaccinated,0,0,52127,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,50 - 59,partially_vaccinated,0,0,39235,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,50 - 59,not_vaccinated,2,12,1215084,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,50 - 59,unknown,1,11,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,60 - 69,fully_vaccinated,0,0,55574,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,60 - 69,partially_vaccinated,0,0,58096,0,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,60 - 69,not_vaccinated,4,40,882531,0.45,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,60 - 69,unknown,4,51,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,70 - 79,fully_vaccinated,1,2,149370,0.67,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,70 - 79,partially_vaccinated,2,7,122228,1.64,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,70 - 79,not_vaccinated,8,82,476297,1.68,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,70 - 79,unknown,4,99,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,80+,fully_vaccinated,1,8,212160,0.47,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,80+,partially_vaccinated,1,48,91130,1.1,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,80+,not_vaccinated,16,194,170306,9.39,NA,CHFL,COVID19Death,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
