SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
050,4,9,02,050,Alaska,Bethel Census Area,18670,18673,18599,18257,3,-74,-342,109,395,394,31,158,173,78,237,221,0,2,6,-73,-307,-584,-73,-305,-578,-2,-6,15,463,462,473,480,21.195535523,21.380507923,8.4782142091,9.3878879965,12.717321314,11.992619926,0.1073191672,0.3255914912,-16.47349217,-31.69090514,-16.366173,-31.36531365
050,4,9,02,060,Alaska,Bristol Bay Borough,843,829,841,865,-14,12,24,2,6,6,2,6,8,0,0,-2,0,3,4,-13,10,20,-13,13,24,-1,-1,2,27,26,25,27,7.1856287425,7.0339976553,7.1856287425,9.3786635404,0,-2.344665885,3.5928143713,4.6893317702,11.976047904,23.446658851,15.568862275,28.135990621
050,4,9,02,063,Alaska,Chugach Census Area,7097,7077,6943,6874,-20,-134,-69,17,68,72,6,44,54,11,24,18,0,8,21,-29,-159,-112,-29,-151,-91,-2,-7,4,269,270,269,269,9.7004279601,10.421943982,6.2767475036,7.8164579865,3.4236804565,2.6054859955,1.1412268188,3.0397336614,-22.68188302,-16.21191286,-21.54065621,-13.1721792
050,4,9,02,066,Alaska,Copper River Census Area,2618,2616,2611,2589,-2,-5,-22,4,20,18,5,38,42,-1,-18,-24,0,-1,-1,-1,12,4,-1,11,3,0,2,-1,25,24,25,25,7.6525731777,6.9230769231,14.539889038,16.153846154,-6.88731586,-9.230769231,-0.382628659,-0.384615385,4.5915439066,1.5384615385,4.2089152478,1.1538461538
050,4,9,02,068,Alaska,Denali Borough,1624,1614,1594,1585,-10,-20,-9,3,15,15,0,6,5,3,9,10,0,9,20,-12,-35,-40,-12,-26,-20,-1,-3,1,23,23,23,23,9.3516209476,9.4369298522,3.7406483791,3.1456432841,5.6109725686,6.2912865681,5.6109725686,12.582573136,-21.82044888,-25.16514627,-16.20947631,-12.58257314
050,4,9,02,070,Alaska,Dillingham Census Area,4853,4835,4774,4723,-18,-61,-51,19,79,80,8,47,56,11,32,24,0,2,6,-27,-93,-81,-27,-91,-75,-2,-2,0,59,59,55,57,16.442918098,16.847425503,9.7824955771,11.793197852,6.6604225206,5.0542276508,0.4162764075,1.2635569127,-19.35685295,-17.05801832,-18.94057654,-15.79446141
050,4,9,02,090,Alaska,Fairbanks North Star Borough,95657,95328,95528,95356,-329,200,-172,336,1323,1331,113,537,673,223,786,658,6,18,128,-527,-662,-919,-521,-644,-791,-31,58,-39,3984,3983,3663,3652,13.863855472,13.94564238,5.6272792053,7.0514029463,8.2365762669,6.8942394334,0.188623884,1.3411286436,-6.937167288,-9.628884558,-6.748543404,-8.287755915
050,4,9,02,100,Alaska,Haines Borough,2080,2086,2074,2056,6,-12,-18,6,19,19,8,22,25,-2,-3,-6,0,0,1,9,-10,-12,9,-10,-11,-1,1,-1,23,23,23,23,9.1346153846,9.200968523,10.576923077,12.10653753,-1.442307692,-2.905569007,0,0.4842615012,-4.807692308,-5.811138015,-4.807692308,-5.326876513
050,4,9,02,105,Alaska,Hoonah-Angoon Census Area,2364,2362,2339,2287,-2,-23,-52,5,23,25,7,25,26,-2,-2,-1,0,1,2,-2,-21,-53,-2,-20,-51,2,-1,0,29,29,29,29,9.7851520953,10.808473843,10.636034886,11.240812797,-0.850882791,-0.432338954,0.4254413954,0.8646779075,-8.934269304,-22.91396455,-8.508827909,-22.04928664
050,4,9,02,110,Alaska,Juneau City and Borough,32255,32202,31965,31685,-53,-237,-280,70,269,276,49,209,250,21,60,26,2,43,107,-77,-342,-416,-75,-299,-309,1,2,3,934,933,886,899,8.3843720292,8.672427337,6.514251874,7.8554595444,1.8701201552,0.8169677926,1.3402527779,3.362136685,-10.65968488,-13.07148468,-9.319432107,-9.709347997
050,4,9,02,122,Alaska,Kenai Peninsula Borough,58789,58927,59851,60690,138,924,839,149,628,635,111,485,579,38,143,56,1,20,48,93,764,733,94,784,781,6,-3,2,1955,1954,1911,1934,10.574348785,10.53583428,8.166495479,9.60668984,2.4078533062,0.9291444405,0.3367627002,0.7964095204,12.864335146,12.161837051,13.201097846,12.958246572
050,4,9,02,130,Alaska,Ketchikan Gateway Borough,13957,13918,13810,13741,-39,-108,-69,42,135,134,30,105,124,12,30,10,0,15,41,-49,-156,-121,-49,-141,-80,-2,3,1,351,351,351,351,9.7374495095,9.7274146129,7.5735718407,9.0014881493,2.1638776688,0.7259264636,1.0819388344,2.976298501,-11.25216388,-8.78371021,-10.17022504,-5.807411709
050,4,9,02,150,Alaska,Kodiak Island Borough,13101,13047,12864,12720,-54,-183,-144,43,166,165,14,71,83,29,95,82,5,60,172,-82,-324,-411,-77,-264,-239,-6,-14,13,465,465,447,447,12.813090965,12.898686679,5.480297943,6.4884302689,7.3327930223,6.4102564103,4.6312376983,13.44590369,-25.00868357,-32.12945591,-20.37744587,-18.68355222
050,4,9,02,158,Alaska,Kusilvak Census Area,8372,8373,8398,8278,1,25,-120,63,247,251,17,69,74,46,178,177,0,0,0,-42,-149,-307,-42,-149,-307,-3,-4,10,15,15,15,15,29.455607895,30.10314224,8.2284896548,8.8750299832,21.22711824,21.228112257,0,0,-17.76876752,-36.81938115,-17.76876752,-36.81938115
050,4,9,02,164,Alaska,Lake and Peninsula Borough,1476,1452,1419,1381,-24,-33,-38,5,29,30,6,20,21,-1,9,9,0,0,0,-21,-41,-49,-21,-41,-49,-2,-1,2,34,34,34,34,20.202020202,21.428571429,13.932427726,15,6.2695924765,6.4285714286,0,0,-28.56147684,-35,-28.56147684,-35
050,4,9,02,170,Alaska,Matanuska-Susitna Borough,107082,107515,111059,113325,433,3544,2266,339,1331,1328,162,787,935,177,544,393,0,39,95,242,3065,1749,242,3104,1844,14,-104,29,2362,2354,2574,2592,12.178941686,11.836851112,7.2012224693,8.3339275528,4.9777192164,3.5029235596,0.3568585468,0.8467626925,28.045421688,15.589346834,28.402280235,16.436109527
050,4,9,02,180,Alaska,Nome Census Area,10049,10028,9908,9835,-21,-120,-73,48,202,202,25,90,95,23,112,107,0,2,5,-43,-229,-191,-43,-227,-186,-1,-5,6,264,264,267,273,20.264847512,20.462948893,9.0288924559,9.6236640835,11.235955056,10.83928481,0.2006420546,0.506508636,-22.97351525,-19.34862989,-22.77287319,-18.84212126
050,4,9,02,185,Alaska,North Slope Borough,11030,11002,11011,10805,-28,9,-206,34,139,140,8,58,62,26,81,78,0,11,37,-52,-87,-329,-52,-76,-292,-2,4,8,3176,3176,3172,3176,12.628901104,12.834616795,5.2696134103,5.6839017235,7.3592876936,7.1507150715,0.9994094399,3.3920058673,-7.904420115,-30.16134947,-6.905010676,-26.7693436
050,4,9,02,188,Alaska,Northwest Arctic Borough,7790,7790,7560,7423,0,-230,-137,38,155,152,14,64,74,24,91,78,0,0,0,-24,-306,-226,-24,-306,-226,0,-15,11,219,219,220,220,20.195439739,20.289661616,8.338762215,9.8778615765,11.856677524,10.41180004,0,0,-39.86970684,-30.16752319,-39.86970684,-30.16752319
050,4,9,02,195,Alaska,Petersburg Borough,3399,3405,3373,3360,6,-32,-13,13,32,32,9,34,38,4,-2,-6,0,10,27,1,-38,-33,1,-28,-6,1,-2,-1,188,188,186,187,9.4423133668,9.5054210604,10.032457952,11.287687509,-0.590144585,-1.782266449,2.9507229271,8.0201990198,-11.21274712,-9.802465469,-8.262024196,-1.782266449
050,4,9,02,198,Alaska,Prince of Wales-Hyder Census Area,5753,5739,5734,5650,-14,-5,-84,11,59,60,9,53,73,2,6,-13,0,0,1,-17,-12,-74,-17,-12,-73,1,1,2,38,38,38,38,10.285016996,10.54111033,9.2390830646,12.825017569,1.0459339318,-2.283907238,0,0.1756851722,-2.091867864,-13.00070274,-2.091867864,-12.82501757
050,4,9,02,220,Alaska,Sitka City and Borough,8448,8425,8410,8382,-23,-15,-28,17,90,89,7,56,76,10,34,13,0,16,48,-30,-69,-84,-30,-53,-36,-3,4,-5,328,328,308,314,10.692010692,10.60028585,6.6528066528,9.0519294902,4.0392040392,1.5483563602,1.9008019008,5.7170080991,-8.197208197,-10.00476417,-6.296406296,-4.287756074
050,4,9,02,230,Alaska,Skagway Municipality,1242,1240,1142,1081,-2,-98,-61,0,4,4,2,9,10,-2,-5,-6,0,1,5,-2,-87,-63,-2,-86,-58,2,-7,3,29,29,29,29,3.3585222502,3.5987404408,7.556675063,8.9968511021,-4.198152813,-5.398110661,0.8396305626,4.4984255511,-73.04785894,-56.68016194,-72.20822838,-52.18173639
050,4,9,02,240,Alaska,Southeast Fairbanks Census Area,6805,6820,7005,7021,15,185,16,26,106,106,15,67,84,11,39,22,0,9,26,3,141,-30,3,150,-4,1,-4,-2,623,623,662,662,15.334538879,15.114786824,9.6925858951,11.977755597,5.6419529837,3.1370312277,1.3019891501,3.7074005419,20.397830018,-4.277769856,21.699819168,-0.570369314
050,4,9,02,275,Alaska,Wrangell City and Borough,2126,2127,2100,2070,1,-27,-30,4,18,18,5,20,26,-1,-2,-8,0,1,1,2,-25,-23,2,-24,-22,0,-1,0,23,23,23,23,8.5166784954,8.6330935252,9.462976106,12.470023981,-0.946297611,-3.836930456,0.4731488053,0.479616307,-11.82872013,-11.03117506,-11.35557133,-10.55155875
050,4,9,02,282,Alaska,Yakutat City and Borough,664,684,709,700,20,25,-9,1,11,11,0,3,2,1,8,9,0,-1,3,20,21,-22,20,20,-19,-1,-3,1,37,37,37,37,15.793251974,15.613910575,4.3072505384,2.8388928318,11.486001436,12.775017743,-1.435750179,4.2583392477,30.150753769,-31.22782115,28.715003589,-26.9694819
050,4,9,02,290,Alaska,Yukon-Koyukuk Census Area,5339,5296,5280,5179,-43,-16,-101,18,74,73,15,59,72,3,15,1,0,1,2,-41,-35,-104,-41,-34,-102,-5,3,0,117,117,117,117,13.993948563,13.959269529,11.157337368,13.768046658,2.8366111952,0.1912228703,0.189107413,0.3824457405,-6.618759455,-19.88717851,-6.429652042,-19.50473277
040,4,8,04,000,Arizona,Arizona,7151507,7179943,7264877,7359197,28436,84934,94320,18110,75384,78763,18030,80430,79329,80,-5046,-566,251,8019,22219,29567,81811,70984,29818,89830,93203,-1462,150,1683,160304,159411,144122,154932,10.43751324,10.77169057,11.136171998,10.84909718,-0.698658758,-0.07740661,1.1102942093,3.0386881248,11.327382411,9.7078283384,12.43767662,12.746516463
050,4,8,04,001,Arizona,Apache County,66024,65911,65385,65432,-113,-526,47,233,746,780,315,1174,1188,-82,-428,-408,0,23,55,-44,-159,417,-44,-136,472,13,38,-17,1198,1191,1136,1196,11.363636364,11.925055612,17.883256154,18.162777009,-6.51961979,-6.237721397,0.3503534,0.840869306,-2.422008287,6.3753181926,-2.071654887,7.2161874986
050,4,8,04,003,Arizona,Cochise County,125448,125522,125763,125663,74,241,-100,319,1228,1285,363,1765,1784,-44,-537,-499,8,121,336,99,592,116,107,713,452,11,65,-53,5080,5084,4779,4164,9.7737628589,10.221695449,14.047794337,14.191054227,-4.274031478,-3.969358778,0.9630499234,2.6727546077,4.7117814434,0.9227367098,5.6748313668,3.5954913175
050,4,8,04,005,Arizona,Coconino County,145100,145180,142780,144060,80,-2400,1280,335,1284,1335,286,1190,1193,49,94,142,-4,99,258,-14,-2500,847,-18,-2401,1105,49,-93,33,12049,12115,9666,10774,8.9179052646,9.3083251987,8.2650368107,8.3182261888,0.652868454,0.9900990099,0.6875954994,1.7989122856,-17.36352271,5.9057314182,-16.67592721,7.7046437038
050,4,8,04,007,Arizona,Gila County,53273,53351,53521,53922,78,170,401,110,454,476,213,1024,1028,-103,-570,-552,1,9,21,202,750,901,203,759,922,-22,-19,31,847,847,767,814,8.496144921,8.8605120855,19.163111011,19.135727781,-10.66696609,-10.2752157,0.1684257804,0.3909049449,14.035481698,16.77168359,14.203907478,17.162588535
050,4,8,04,009,Arizona,Graham County,38533,38638,38882,38779,105,244,-103,107,482,504,77,453,459,30,29,45,0,-1,8,67,197,-170,67,196,-162,8,19,14,2659,2677,2549,2015,12.435500516,12.979487774,11.687306502,11.820604937,0.7481940144,1.1588828369,-0.025799794,0.2060236155,5.0825593395,-4.378001828,5.0567595459,-4.171978213
050,4,8,04,011,Arizona,Greenlee County,9561,9526,9377,9302,-35,-149,-75,32,118,123,19,93,88,13,25,35,0,6,14,-45,-173,-123,-45,-167,-109,-3,-7,-1,18,18,17,17,12.484790774,13.169869907,9.8397079829,9.42234595,2.6450827911,3.7475239574,0.6348198699,1.499009583,-18.30397291,-13.16986991,-17.66915304,-11.67086032
050,4,8,04,012,Arizona,La Paz County,16555,16575,16391,16506,20,-184,115,39,154,162,78,389,385,-39,-235,-223,1,12,39,68,35,293,69,47,332,-10,4,6,184,184,184,184,9.3429594127,9.8489223941,23.600072802,23.40638964,-14.25711339,-13.55746725,0.7280228114,2.3710368727,2.1233998665,17.813174454,2.8514226779,20.184211326
050,4,8,04,013,Arizona,Maricopa County,4420574,4440232,4494693,4551524,19658,54461,56831,11597,48527,50726,9648,43593,42920,1949,4934,7806,134,5515,15288,18332,43047,33305,18466,48562,48593,-757,965,432,70078,70030,64196,72992,10.862318374,11.214853679,9.7578882867,9.4890494004,1.1044300875,1.7258042782,1.2344815429,3.3799764034,9.6356712563,7.3632989348,10.870152799,10.743275338
050,4,8,04,015,Arizona,Mohave County,213269,214176,216957,220816,907,2781,3859,400,1704,1792,1011,4421,4357,-611,-2717,-2565,2,33,99,1707,5684,6038,1709,5717,6137,-191,-219,287,4316,4329,3681,4192,7.9047532896,8.1868913798,20.50875252,19.905293383,-12.60399923,-11.718402,0.1530850109,0.4522892001,26.367733391,27.585072629,26.520818402,28.037361829
050,4,8,04,017,Arizona,Navajo County,106716,106762,107621,108650,46,859,1029,318,1233,1273,435,1816,1817,-117,-583,-544,0,11,12,157,1446,1533,157,1457,1545,6,-15,28,2043,2040,1883,1765,11.502777739,11.772267202,16.941641828,16.802992542,-5.438864089,-5.03072534,0.1026200772,0.1109718825,13.489875596,14.176657989,13.592495674,14.287629872
050,4,8,04,019,Arizona,Pima County,1043434,1045175,1048895,1057597,1741,3720,8702,2351,9766,10192,2995,12899,12684,-644,-3133,-2492,65,1166,3148,2301,5160,7973,2366,6326,11121,19,527,73,27488,26846,23715,27219,9.3272908738,9.67675168,12.319549967,12.042770635,-2.992259094,-2.366018955,1.1136208436,2.9888554051,4.9282020181,7.569931431,6.0418228617,10.558786836
050,4,8,04,021,Arizona,Pinal County,425257,429446,448144,464154,4189,18698,16010,1069,4625,4837,1055,4745,4653,14,-120,184,14,340,1005,4561,19371,14228,4575,19711,15233,-400,-893,593,22781,22463,21086,20344,10.540229492,10.60399124,10.813705717,10.200614273,-0.273476225,0.4033769667,0.7748493032,2.2032274542,44.145899566,31.191562406,44.920748869,33.39478986
050,4,8,04,023,Arizona,Santa Cruz County,47665,47705,48034,48759,40,329,725,148,536,557,95,448,450,53,88,107,4,164,453,-21,46,177,-17,210,630,4,31,-12,111,111,113,112,11.197108806,11.509096732,9.3587775097,9.2981930512,1.8383312965,2.2109036811,3.4259810527,9.3601810048,0.960945905,3.6572892668,4.3869269577,13.017470272
050,4,8,04,025,Arizona,Yavapai County,236218,237216,242193,246191,998,4977,3998,406,1666,1739,868,4053,4000,-462,-2387,-2261,1,74,206,1642,7630,5784,1643,7704,5990,-183,-340,269,4070,4066,4032,4017,6.9502241301,7.12144542,16.908318367,16.380553007,-9.958094237,-9.259107587,0.3087134368,0.8435984799,31.830858411,23.686279649,32.139571848,24.529878129
050,4,8,04,027,Arizona,Yuma County,203880,204528,206241,207842,648,1713,1601,646,2861,2982,572,2367,2323,74,494,659,25,447,1277,555,685,-335,580,1132,942,-6,87,0,7382,7410,6318,5127,13.929970373,14.402909562,11.524725576,11.219972807,2.405244797,3.1829367542,2.1764057171,6.1678455769,3.3352078662,-1.6180331,5.5116135833,4.5498124772
040,3,7,05,000,Arkansas,Arkansas,3011555,3014195,3028122,3045637,2640,13927,17515,8508,35115,36251,8493,40174,40187,15,-5059,-3936,94,1346,3314,2406,17440,18209,2500,18786,21523,125,200,-72,82510,82467,82302,83067,11.623024744,11.93692407,13.297547944,13.232991299,-1.6745232,-1.29606723,0.4455244569,1.0912517273,5.7726200065,5.9959573635,6.2181444635,7.0872090908
050,3,7,05,001,Arkansas,Arkansas County,17150,17107,16683,16512,-43,-424,-171,52,193,195,72,322,326,-20,-129,-131,0,1,3,-23,-290,-37,-23,-289,-34,0,-6,-6,323,323,323,323,11.423498076,11.748757343,19.058893164,19.641512276,-7.635395087,-7.892754933,0.0591891092,0.180750113,-17.16484167,-2.229251393,-17.10565256,-2.04850128
050,3,7,05,003,Arkansas,Ashley County,19064,18962,18649,18354,-102,-313,-295,40,206,212,62,327,323,-22,-121,-111,0,-1,-3,-71,-191,-176,-71,-192,-179,-9,0,-5,157,157,157,157,10.95424211,11.458530389,17.388529951,17.458043942,-6.434287841,-5.999513553,-0.053175933,-0.162149015,-10.15660312,-9.51274221,-10.20977905,-9.674891225
050,3,7,05,005,Arkansas,Baxter County,41633,41687,42171,42435,54,484,264,77,333,346,197,903,903,-120,-570,-557,0,-1,-8,195,1097,804,195,1096,796,-21,-42,25,519,519,519,519,7.9419971857,8.1790889535,21.536406783,21.34600383,-13.5944096,-13.16691488,-0.023849841,-0.189111883,26.163276014,19.005744273,26.139426173,18.81663239
050,3,7,05,007,Arkansas,Benton County,284329,286586,294337,302863,2257,7751,8526,916,3667,3798,492,2479,2503,424,1188,1295,34,329,876,1918,6391,6152,1952,6720,7028,-119,-157,203,3022,3020,3038,3046,12.624736841,12.719356999,8.5346939267,8.3824514401,4.0900429145,4.3369055593,1.1326802347,2.9336905559,22.002916049,20.602813128,23.135596284,23.536503684
050,3,7,05,009,Arkansas,Boone County,37372,37383,37890,38284,11,507,394,91,381,392,122,571,575,-31,-190,-183,0,4,10,37,705,570,37,709,580,5,-12,-3,445,445,445,445,10.123151728,10.292225694,15.171442616,15.097014729,-5.048290888,-4.804789036,0.1062798082,0.2625567779,18.731816189,14.96573634,18.838095997,15.228293118
050,3,7,05,011,Arkansas,Bradley County,10540,10488,10332,10135,-52,-156,-197,28,111,112,44,181,182,-16,-70,-70,0,-1,-3,-34,-86,-124,-34,-87,-127,-2,1,0,216,215,214,207,10.662824207,10.944447159,17.387127762,17.784726633,-6.724303554,-6.840279474,-0.096061479,-0.293154835,-8.261287224,-12.1170665,-8.357348703,-12.41022133
050,3,7,05,013,Arkansas,Calhoun County,4742,4738,4737,4695,-4,-1,-42,16,50,49,22,88,87,-6,-38,-38,0,0,0,0,39,-2,0,39,-2,2,-2,-2,151,151,151,151,10.55408971,10.390161154,18.575197889,18.44783715,-8.021108179,-8.057675997,0,0,8.2321899736,-0.42408821,8.2321899736,-0.42408821
050,3,7,05,015,Arkansas,Carroll County,28260,28242,28480,28742,-18,238,262,84,324,334,84,421,399,0,-97,-65,0,41,95,-23,296,221,-23,337,316,5,-2,11,233,233,233,233,11.424138782,11.673831743,14.844328479,13.945685226,-3.420189697,-2.271853483,1.4456471916,3.3204012443,10.436867529,7.7243018419,11.882514721,11.044703086
050,3,7,05,017,Arkansas,Chicot County,10212,10157,10071,9873,-55,-86,-198,28,102,102,37,170,174,-9,-68,-72,0,0,0,-42,-25,-127,-42,-25,-127,-4,7,1,682,682,690,691,10.085030651,10.228640193,16.808384418,17.448856799,-6.723353767,-7.220216606,0,0,-2.471821238,-12.73565985,-2.471821238,-12.73565985
050,3,7,05,019,Arkansas,Clark County,21447,21387,21217,21250,-60,-170,33,60,234,239,68,313,307,-8,-79,-68,0,4,11,-52,-97,101,-52,-93,112,0,2,-11,2856,2854,2722,2754,10.984884048,11.25579862,14.693456014,14.458285257,-3.708571965,-3.202486637,0.1877757957,0.5180493089,-4.553563046,4.7566345633,-4.36578725,5.2746838722
050,3,7,05,021,Arkansas,Clay County,14548,14528,14370,14265,-20,-158,-105,40,165,169,47,276,282,-7,-111,-113,0,0,-2,-14,-51,16,-14,-51,14,1,4,-6,154,154,154,154,11.419475396,11.803736686,19.101667935,19.696176008,-7.682192539,-7.892439323,0,-0.139689192,-3.529656032,1.1175135324,-3.529656032,0.9778243408
050,3,7,05,023,Arkansas,Cleburne County,24705,24696,25044,25284,-9,348,240,48,211,216,90,449,450,-42,-238,-234,0,-1,-2,33,607,457,33,606,455,0,-20,19,256,256,256,256,8.4841174105,8.5836909871,18.053880177,17.882689557,-9.569762766,-9.298998569,-0.040209087,-0.07947862,24.406915963,18.160864727,24.366706876,18.081386107
050,3,7,05,025,Arkansas,Cleveland County,7548,7550,7490,7467,2,-60,-23,16,77,73,28,132,130,-12,-55,-57,0,0,0,14,-9,36,14,-9,36,0,4,-2,71,71,71,71,10.239361702,9.7613157719,17.553191489,17.383165073,-7.313829787,-7.621849301,0,0,-1.196808511,4.8137995587,-1.196808511,4.8137995587
050,3,7,05,027,Arkansas,Columbia County,22798,22742,22510,22216,-56,-232,-294,57,266,271,79,350,343,-22,-84,-72,0,6,9,-36,-154,-228,-36,-148,-219,2,0,-3,2010,2005,1827,1846,11.756386458,12.118231007,15.46892955,15.337834816,-3.712543092,-3.21960381,0.2651816494,0.4024504762,-6.806329002,-10.19541206,-6.541147353,-9.792961588
050,3,7,05,029,Arkansas,Conway County,20709,20729,20911,21046,20,182,135,46,221,225,60,311,303,-14,-90,-78,0,11,26,33,259,188,33,270,214,1,2,-1,169,169,169,169,10.614793468,10.725266344,14.937560038,14.443358677,-4.322766571,-3.718092333,0.5283381364,1.2393641109,12.439961575,8.9615558786,12.968299712,10.20091999
050,3,7,05,031,Arkansas,Craighead County,111233,111603,111788,113017,370,185,1229,357,1498,1552,265,1210,1207,92,288,345,4,35,91,267,-180,814,271,-145,905,7,42,-21,3944,3937,3250,3274,13.411462413,13.807522075,10.833023712,10.738195325,2.5784387016,3.0693267498,0.3133519255,0.809590534,-1.611524189,7.2418318098,-1.298172263,8.0514223438
050,3,7,05,033,Arkansas,Crawford County,60130,60147,60423,61075,17,276,652,172,714,735,170,858,866,2,-144,-131,2,63,146,1,326,650,3,389,796,12,31,-13,680,680,680,680,11.843742224,12.098964592,14.232396118,14.255378689,-2.388653894,-2.156414097,1.0450360786,2.4033317421,5.40764701,10.699764605,6.4526830887,13.103096347
050,3,7,05,035,Arkansas,Crittenden County,48169,48086,47475,47061,-83,-611,-414,156,661,683,156,663,674,0,-2,9,0,11,23,-87,-609,-434,-87,-598,-411,4,-11,-12,501,501,425,479,13.834095499,14.449521875,13.875953579,14.25911822,-0.04185808,0.1904036558,0.230219441,0.4865871203,-12.74578541,-9.1816874,-12.51556597,-8.695100279
050,3,7,05,037,Arkansas,Cross County,16830,16796,16693,16601,-34,-103,-92,50,189,190,45,271,263,5,-82,-73,0,3,9,-38,-33,-21,-38,-30,-12,-1,9,-7,148,148,148,148,11.287288363,11.413467892,16.184418764,15.798642398,-4.897130401,-4.385174506,0.1791633074,0.5406379528,-1.970796381,-1.261488556,-1.791633074,-0.720850604
050,3,7,05,039,Arkansas,Dallas County,6479,6442,6306,6191,-37,-136,-115,15,66,63,27,129,128,-12,-63,-65,0,-1,-1,-22,-69,-49,-22,-70,-50,-3,-3,0,235,235,235,235,10.354565422,10.082419781,20.238468779,20.48491638,-9.883903357,-10.4024966,-0.156887355,-0.160038409,-10.82522749,-7.841882052,-10.98211484,-8.001920461
050,3,7,05,041,Arkansas,Desha County,11395,11320,11050,10771,-75,-270,-279,27,115,116,39,187,190,-12,-72,-74,1,12,23,-58,-202,-235,-57,-190,-212,-6,-8,7,43,43,43,43,10.281627179,10.631960038,16.718819848,17.414417304,-6.437192669,-6.782457266,1.0728654448,2.1080610421,-18.05990165,-21.53888456,-16.98703621,-19.43082352
050,3,7,05,043,Arkansas,Drew County,17348,17314,17070,16911,-34,-244,-159,64,213,217,66,270,269,-2,-57,-52,0,-1,-3,-35,-185,-101,-35,-186,-104,3,-1,-3,619,618,593,602,12.389483481,12.771843089,15.70497906,15.832376917,-3.315495579,-3.060533828,-0.058166589,-0.176569259,-10.76081899,-5.944498396,-10.81898557,-6.121067655
